ID,Paved Drive,BsmtExposure,BsmtUnfinishedArea,ProximityToMainRoad2,KitchenQuality,SaleCondition,LivingArea,Lot Config,FenceQuality,SaleType,HalfBaths,Neighborhood,HeatingQuality,LotFrontage,RoofMaterial,Exterior1,Foundation,HouseType,YearRemodelled,MasVnrArea,Misc Feature,GarageFinish,ExteriorQual,UtilitiesAvailable,HouseStyle,MasVnrType,FireplaceQuality,EnclosedPorchArea,BsmtCondition,PoolSize,BsmtHeight,BsmtFullBaths,ScreenPorchArea,Misc,BsmtFinishType2,TotalRooms,YearBuilt,YearSold,BsmtFinish2Area,PoolQuality,OpenPorchArea,Fireplaces,RoofType,Functional,ExteriorCond,GarageCondition,TotalBsmtArea,Electrical,SeasonPorchArea,LowQualityFinishArea,ProximityToMainRoad,BsmtHalfBaths,GarageQuality,WoodDeckArea,ZoningClass,Bedrooms,TypeOfAlleyAccess,FullBaths,OverallRating,BsmtFinishType1,TypeOfRoadAccess,MonthSold,GarageCars,Shape,Flatness,HeatingType,Central Air,SlopeOfProperty,Exterior2,GarageArea,BsmtFinish1Area,Quality,GarageType,LotSize,Kitchens,GarageYearBuilt,BuildingClass,2ndFloorArea,1stFloorArea,SalePrice
1716,Y,No,343,Feedr,TA,Normal,1612,Corner,MnPrv,WD,1,BrkSide,Ex,53.0,CompShg,MetalSd,CBlock,1Fam,1997,0.0,,Unf,TA,AllPub,1.5Fin,None,,0,TA,0,TA,0,0,0,Unf,7,1950,2010,0,,0,0,Gable,Typ,Gd,TA,1195,SBrkr,0,0,Feedr,0,TA,0,RM,3,,1,6,Rec,Pave,3,1.0,Reg,Lvl,GasA,Y,Gtl,MetalSd,363.0,852,5,Detchd,5830,1,1950.0,50,834,2074,159653.0
1717,Y,Av,258,Norm,Gd,Normal,630,Inside,,WD,0,MeadowV,TA,21.0,CompShg,CemntBd,CBlock,Twnhs,2002,0.0,,Unf,TA,AllPub,SFoyer,None,,0,TA,0,Gd,1,0,0,Unf,3,1970,2009,0,,0,0,Gable,Typ,Gd,TA,837,SBrkr,0,0,Norm,0,TA,0,RM,1,,1,8,GLQ,Pave,5,1.0,Reg,Lvl,GasA,Y,Gtl,CmentBd,286.0,579,4,Attchd,1526,1,1970.0,180,252,1674,112764.0
1718,Y,No,702,Norm,TA,Normal,1105,Corner,,WD,0,NAmes,Gd,90.0,CompShg,Plywood,CBlock,1Fam,1957,143.0,,Unf,TA,AllPub,1Story,Stone,,0,TA,0,TA,0,0,0,Unf,5,1957,2009,0,,0,0,Hip,Typ,TA,TA,1312,FuseA,0,0,Norm,0,TA,0,RL,3,,1,6,Rec,Pave,4,1.0,IR1,Lvl,GasA,Y,Gtl,Plywood,308.0,610,6,Detchd,10454,1,1957.0,20,252,2149,166815.0
1719,Y,Av,1548,Norm,Gd,Normal,1861,Inside,,WD,0,Somerst,Ex,73.0,CompShg,VinylSd,PConc,1Fam,2007,156.0,,RFn,Gd,AllPub,2Story,Stone,Gd,0,TA,0,Gd,0,0,0,Unf,7,2007,2008,0,,60,1,Gable,Typ,TA,TA,1548,SBrkr,0,0,Norm,0,TA,144,RL,3,,3,5,Unf,Pave,7,3.0,Reg,Lvl,GasA,Y,Gtl,VinylSd,851.0,0,8,BuiltIn,9801,1,2007.0,60,772,2385,301134.0
1720,Y,No,1576,Norm,Gd,Partial,1369,Inside,,New,0,Somerst,Ex,75.0,CompShg,VinylSd,PConc,1Fam,2007,0.0,,Unf,Gd,AllPub,1Story,None,,0,TA,0,Gd,0,0,0,Unf,5,2007,2007,0,,203,0,Gable,Typ,TA,TA,1576,SBrkr,0,0,Feedr,0,TA,0,RL,3,,2,6,Unf,Pave,9,2.0,Reg,Lvl,GasA,Y,Gtl,VinylSd,605.0,0,7,Attchd,9910,1,2007.0,20,252,2413,252991.0
1721,Y,No,787,Norm,Ex,Partial,2698,CulDSac,,New,1,StoneBr,Ex,82.0,CompShg,VinylSd,PConc,1Fam,2006,734.0,,RFn,Ex,AllPub,2Story,Stone,Gd,0,TA,0,Ex,1,0,0,Unf,11,2006,2006,0,,0,1,Hip,Typ,TA,TA,2057,SBrkr,0,0,Norm,0,TA,250,RL,4,,2,5,GLQ,Pave,7,3.0,IR1,Lvl,GasA,Y,Gtl,VinylSd,736.0,1270,10,Attchd,16052,1,2006.0,60,1100,2894,606874.0
1722,Y,Gd,1911,Norm,Ex,Normal,2758,CulDSac,,WD,1,NridgHt,Ex,118.0,CompShg,MetalSd,PConc,1Fam,2006,365.0,,Fin,Gd,AllPub,2Story,BrkFace,Ex,0,TA,0,Ex,0,0,0,Unf,9,2005,2007,0,,55,1,Gable,Typ,TA,TA,1911,SBrkr,0,0,Norm,0,TA,282,RL,4,,2,5,Unf,Pave,5,3.0,IR1,Lvl,GasA,Y,Gtl,MetalSd,814.0,0,9,BuiltIn,13654,1,2005.0,60,1288,2766,478183.0
1723,Y,No,513,Norm,TA,Normal,1092,Inside,,WD,1,MeadowV,Ex,21.0,CompShg,CemntBd,CBlock,Twnhs,1970,0.0,,,TA,AllPub,2Story,None,,0,TA,0,TA,0,0,0,Unf,5,1970,2010,0,,26,0,Gable,Typ,TA,,753,SBrkr,0,0,Norm,0,,200,RM,3,,1,7,GLQ,Pave,3,0.0,Reg,Lvl,GasA,Y,Gtl,CmentBd,0.0,240,4,,1476,1,,160,798,1590,101955.0
1724,Y,Mn,499,Norm,Ex,Partial,2097,CulDSac,,New,1,Somerst,Ex,49.0,CompShg,VinylSd,PConc,1Fam,2006,0.0,,Fin,Gd,AllPub,1Story,None,Ex,0,TA,0,Ex,1,0,0,Unf,8,2005,2006,0,,267,1,Gable,Typ,TA,TA,2284,SBrkr,0,0,RRAn,0,TA,192,RL,1,,1,5,GLQ,Pave,1,3.0,IR2,Lvl,GasA,Y,Gtl,VinylSd,1134.0,1785,8,Attchd,20896,1,2005.0,20,252,3141,483854.0
1725,Y,No,312,Norm,TA,Normal,1211,Inside,,WD,0,Sawyer,Ex,55.0,CompShg,HdBoard,CBlock,1Fam,1968,0.0,,Unf,TA,AllPub,1Story,None,TA,0,TA,0,TA,0,0,0,LwQ,5,1968,2008,533,,63,1,Hip,Typ,TA,TA,1159,SBrkr,0,0,Feedr,0,TA,0,RL,3,,1,5,BLQ,Pave,8,1.0,Reg,Lvl,GasA,Y,Gtl,HdBoard,322.0,314,5,Attchd,8250,1,1968.0,20,252,2255,165694.0
1726,Y,No,102,RRNn,TA,Normal,825,Inside,MnPrv,WD,0,OldTown,TA,49.0,CompShg,MetalSd,CBlock,1Fam,1995,0.0,,RFn,TA,AllPub,1Story,None,,0,TA,0,TA,1,0,0,Rec,4,1955,2008,686,,50,0,Gable,Typ,Gd,TA,1032,SBrkr,0,0,Feedr,0,TA,140,RM,2,,1,7,LwQ,Pave,6,2.0,IR1,HLS,GasA,Y,Gtl,MetalSd,720.0,244,5,Detchd,8235,1,1963.0,20,252,1869,155859.0
1727,Y,No,1002,Norm,TA,Normal,2230,Inside,,WD,0,SWISU,TA,60.0,CompShg,Wd Sdng,PConc,1Fam,1950,0.0,,Unf,Gd,AllPub,2.5Fin,None,,0,Fa,0,TA,1,0,0,Unf,10,1912,2006,0,,188,0,Gable,Typ,TA,Gd,1002,SBrkr,0,481,Norm,0,TA,0,RL,5,,1,5,Unf,Pave,3,1.0,Reg,Bnk,GasA,N,Gtl,Wd Sdng,440.0,0,4,Detchd,6204,1,1997.0,75,1047,1998,148523.0
1728,Y,No,773,Norm,TA,Normal,1215,Inside,,WD,0,NAmes,TA,66.0,CompShg,Wd Sdng,CBlock,1Fam,1998,176.0,,Unf,TA,AllPub,1Story,BrkFace,,0,Fa,0,TA,0,234,0,Unf,6,1958,2009,0,,0,0,Hip,Typ,TA,TA,1422,FuseA,0,0,Feedr,0,TA,0,RL,3,,1,7,Rec,Pave,6,1.0,IR1,Lvl,GasA,Y,Gtl,Wd Sdng,297.0,649,6,Attchd,12400,1,1958.0,20,252,2259,188903.0
1729,Y,Gd,243,Norm,Gd,Normal,1719,CulDSac,,Con,1,Veenker,Ex,32.0,CompShg,BrkFace,PConc,TwnhsE,1993,0.0,,Fin,Gd,AllPub,1Story,None,Gd,0,TA,0,Gd,2,0,0,Unf,6,1993,2008,0,,30,2,Gable,Typ,TA,TA,1926,SBrkr,0,0,Norm,0,TA,122,RL,1,,1,5,GLQ,Pave,5,2.0,IR1,Lvl,GasA,Y,Gtl,BrkFace,473.0,1683,8,Attchd,10846,1,1993.0,120,252,2763,374697.0
1730,N,Mn,1146,Norm,TA,Normal,1513,Inside,,WD,1,BrkSide,Ex,51.0,CompShg,MetalSd,BrkTil,1Fam,2004,0.0,,Unf,TA,AllPub,2Story,None,,150,TA,0,TA,0,0,0,Unf,8,1920,2007,0,,0,0,Gable,Typ,TA,Fa,1146,SBrkr,0,0,Norm,0,Fa,24,RM,4,,1,8,Unf,Pave,5,1.0,Reg,Lvl,GasA,Y,Gtl,MetalSd,180.0,0,5,Detchd,6120,1,1933.0,70,826,1983,169637.0
1731,Y,Mn,1053,Norm,Gd,Normal,1594,Inside,MnPrv,WD,1,Gilbert,Ex,61.0,CompShg,VinylSd,PConc,1Fam,2004,0.0,,Fin,Gd,AllPub,2Story,None,Gd,0,TA,0,Gd,0,0,0,Unf,7,2004,2009,0,,48,1,Gable,Typ,TA,TA,1053,SBrkr,0,0,Norm,0,TA,300,RL,3,,2,5,Unf,Pave,7,2.0,IR1,Lvl,GasA,Y,Gtl,VinylSd,434.0,0,7,Attchd,10125,1,2004.0,60,1000,1890,233436.0
1732,Y,No,1649,Norm,TA,Normal,1442,Inside,,WD,0,NWAmes,TA,,CompShg,HdBoard,CBlock,1Fam,1970,571.0,,RFn,TA,AllPub,1Story,BrkFace,TA,0,TA,0,TA,0,0,0,Unf,6,1970,2009,0,,0,1,Hip,Typ,TA,TA,1649,SBrkr,0,0,PosA,0,TA,371,RL,2,,2,6,Unf,Pave,2,2.0,IR1,Lvl,GasA,Y,Gtl,HdBoard,615.0,0,6,Attchd,11717,1,1970.0,20,252,2486,221843.0
1733,Y,Av,1042,Norm,Gd,Normal,1663,FR2,,WD,1,SawyerW,Ex,67.0,CompShg,VinylSd,PConc,1Fam,2004,95.0,,RFn,Gd,AllPub,2Story,BrkFace,,0,TA,0,Gd,0,0,0,Unf,8,2003,2008,0,,68,0,Gable,Typ,TA,TA,1042,SBrkr,0,0,Norm,0,TA,168,RL,3,,2,5,Unf,Pave,7,2.0,Reg,Lvl,GasA,Y,Gtl,VinylSd,478.0,0,7,Attchd,12774,1,2003.0,60,1080,1879,230030.0
1734,Y,Av,463,Norm,Gd,Normal,1200,Inside,,ConLD,1,Somerst,Ex,30.0,CompShg,MetalSd,PConc,TwnhsE,2004,120.0,,RFn,Gd,AllPub,2Story,BrkFace,,0,TA,0,Gd,0,0,0,Unf,4,2004,2010,0,,172,0,Gable,Typ,TA,TA,807,SBrkr,0,0,Norm,0,TA,0,FV,2,Pave,2,5,GLQ,Pave,4,2.0,Reg,Lvl,GasA,Y,Gtl,MetalSd,480.0,344,7,Detchd,3215,1,2004.0,160,852,1644,188655.0
1735,Y,No,395,Norm,TA,Normal,1051,Inside,,WD,0,NAmes,TA,,CompShg,Plywood,CBlock,1Fam,1966,0.0,,RFn,TA,AllPub,1Story,None,,0,TA,0,TA,1,0,0,Unf,6,1966,2006,0,,88,0,Gable,Typ,TA,TA,1258,SBrkr,0,0,Norm,0,TA,182,RL,3,,1,5,BLQ,Pave,3,1.0,IR1,Lvl,GasA,Y,Gtl,Plywood,264.0,863,5,Attchd,9759,1,1966.0,20,252,2095,155317.0
1736,Y,No,1065,Norm,Gd,Normal,1716,Inside,,WD,1,Somerst,Ex,65.0,CompShg,VinylSd,PConc,1Fam,2005,0.0,,RFn,Gd,AllPub,2Story,None,,0,TA,0,Gd,0,0,0,Unf,7,2005,2006,0,,53,0,Gable,Typ,TA,TA,1065,SBrkr,0,0,Norm,0,TA,0,FV,3,,2,5,Unf,Pave,2,2.0,Reg,Lvl,GasA,Y,Gtl,VinylSd,615.0,0,6,Attchd,8125,1,2005.0,60,1110,1902,239287.0
1737,Y,Gd,527,Norm,Ex,Normal,2296,Corner,,ConLI,1,NridgHt,Ex,97.0,CompShg,CemntBd,PConc,1Fam,2008,420.0,,RFn,Ex,AllPub,2Story,Stone,Gd,0,TA,0,Ex,1,0,0,Unf,10,2008,2009,0,,274,1,Gable,Typ,TA,TA,1929,SBrkr,0,0,Norm,0,TA,382,RL,3,,2,5,GLQ,Pave,6,3.0,IR1,Lvl,GasA,Y,Gtl,CmentBd,842.0,1402,10,BuiltIn,13478,1,2008.0,60,820,2772,515481.0
1738,Y,Av,102,Norm,TA,Normal,1651,Inside,MnPrv,WD,0,NAmes,TA,93.0,CompShg,Plywood,CBlock,1Fam,1999,364.0,,Unf,TA,AllPub,SLvl,BrkFace,TA,0,TA,0,TA,0,165,0,ALQ,6,1963,2007,524,,46,2,Gable,Typ,TA,TA,932,SBrkr,0,0,Norm,1,TA,460,RL,4,,2,5,Rec,Pave,10,1.0,IR1,Lvl,GasA,Y,Gtl,Plywood,276.0,306,7,BuiltIn,10090,1,1963.0,80,868,2079,207619.0
1739,Y,Av,583,Norm,Ex,Normal,1593,Inside,,WD,1,StoneBr,Ex,41.0,CompShg,CemntBd,PConc,TwnhsE,2002,0.0,,Fin,Gd,AllPub,1Story,None,Gd,0,TA,0,Ex,1,224,0,Unf,5,2001,2008,0,,120,1,Gable,Typ,TA,TA,1800,SBrkr,0,0,Norm,0,TA,0,RL,0,,1,5,GLQ,Pave,8,2.0,Reg,Lvl,GasA,Y,Gtl,CmentBd,682.0,1217,8,Attchd,4923,1,2001.0,120,252,2637,332987.0
1740,Y,No,328,Norm,TA,Normal,1432,Corner,GdPrv,WD,1,Mitchel,Ex,68.0,CompShg,Plywood,PConc,1Fam,1977,0.0,,Fin,TA,AllPub,2Story,None,Gd,0,TA,0,Gd,1,240,0,Unf,6,1977,2007,0,,136,1,Gable,Typ,TA,TA,923,SBrkr,0,0,Norm,0,TA,0,RL,3,,1,7,Rec,Pave,6,2.0,IR1,Lvl,GasA,Y,Gtl,Plywood,531.0,595,5,Attchd,8286,1,1977.0,60,968,1760,191050.0
1741,Y,No,668,Norm,Fa,Normal,1064,Inside,,WD,0,NAmes,TA,60.0,CompShg,WdShing,CBlock,1Fam,1952,0.0,,Unf,TA,AllPub,1Story,None,,0,TA,0,TA,0,0,0,Unf,4,1952,2010,0,,0,0,Gable,Typ,TA,TA,1071,SBrkr,0,0,Norm,1,TA,0,RL,2,,1,7,BLQ,Pave,5,1.0,Reg,Lvl,GasA,Y,Gtl,Wd Shng,318.0,403,5,Detchd,10950,1,1952.0,20,252,2108,166752.0
1742,Y,No,1709,Norm,Gd,Partial,1502,Inside,,New,0,NridgHt,Ex,79.0,CompShg,VinylSd,PConc,1Fam,2009,268.0,,RFn,Gd,AllPub,1Story,Stone,,0,TA,0,Gd,0,0,0,Unf,7,2009,2009,0,,114,0,Gable,Typ,TA,TA,1709,SBrkr,0,0,Norm,0,TA,0,RL,3,,2,5,Unf,Pave,9,2.0,IR1,Lvl,GasA,Y,Gtl,VinylSd,644.0,0,7,Attchd,9541,1,2009.0,20,252,2546,274849.0
1743,Y,Gd,465,Norm,Gd,Normal,1589,Inside,,WD,0,Blmngtn,Ex,,CompShg,VinylSd,PConc,TwnhsE,2003,72.0,,Fin,Gd,AllPub,1Story,BrkFace,TA,0,TA,0,Gd,1,0,0,Unf,7,2003,2007,0,,20,1,Hip,Typ,TA,TA,1613,SBrkr,0,0,Norm,0,TA,143,RL,2,,2,5,GLQ,Pave,11,3.0,Reg,Lvl,GasA,Y,Gtl,VinylSd,630.0,1148,8,Attchd,3621,1,2003.0,120,252,2633,267637.0
1744,Y,No,1078,Norm,Gd,Normal,2422,Corner,,WD,0,ClearCr,Ex,102.0,CompShg,MetalSd,CBlock,1Fam,1994,300.0,,Fin,TA,AllPub,1Story,Stone,Gd,0,Fa,0,Gd,0,144,0,Unf,6,1954,2007,0,,63,2,Hip,Min2,Gd,TA,1495,SBrkr,0,0,Norm,0,TA,0,RL,4,,3,7,LwQ,Pave,7,2.0,IR1,Lvl,GasA,Y,Gtl,MetalSd,527.0,417,6,Attchd,12671,1,1954.0,20,252,3466,298974.0
1745,Y,No,1520,Norm,Gd,Normal,2377,Inside,,WD,0,OldTown,TA,60.0,CompShg,MetalSd,BrkTil,1Fam,1950,0.0,,Unf,TA,AllPub,1.5Fin,None,TA,432,TA,0,TA,0,0,0,Unf,8,1915,2009,0,,0,1,Gable,Min2,TA,TA,1520,SBrkr,0,1064,Norm,0,TA,0,RL,3,Grvl,2,5,Unf,Pave,6,2.0,Reg,Lvl,GasA,Y,Gtl,MetalSd,528.0,0,4,Detchd,10410,1,1954.0,50,252,2357,175461.0
1746,P,No,987,Norm,Gd,Normal,1375,Inside,,WD,1,IDOTRR,TA,50.0,CompShg,Wd Sdng,PConc,1Fam,1950,0.0,,Unf,TA,AllPub,1.5Fin,None,Gd,0,TA,0,TA,0,126,0,Unf,6,1937,2007,0,,162,1,Gable,Typ,Gd,TA,987,SBrkr,0,0,Norm,0,TA,0,RM,3,,1,6,Unf,Pave,12,1.0,Reg,Bnk,GasA,Y,Gtl,Wd Sdng,544.0,0,6,Detchd,9000,1,1979.0,50,847,1824,173444.0
1747,Y,No,1103,Norm,TA,Normal,1792,FR2,,WD,2,NAmes,TA,60.0,CompShg,VinylSd,CBlock,Duplex,1974,0.0,,,TA,AllPub,2Story,None,,0,TA,0,Gd,0,0,0,Unf,8,1974,2009,0,,45,0,Gable,Typ,TA,,1103,SBrkr,0,0,Norm,0,,32,RL,4,,2,5,Unf,Pave,9,0.0,Reg,Lvl,GasA,Y,Gtl,VinylSd,0.0,0,5,,9000,2,,90,1148,1940,167914.0
1748,Y,No,1612,Norm,Gd,Normal,1405,Inside,,WD,0,NridgHt,Ex,48.0,CompShg,VinylSd,PConc,TwnhsE,2003,163.0,,RFn,Gd,AllPub,1Story,Stone,TA,0,TA,0,Gd,0,0,0,Unf,6,2003,2009,0,,36,1,Gable,Typ,TA,TA,1612,SBrkr,0,0,Norm,0,TA,148,RL,2,,2,5,Unf,Pave,11,2.0,Reg,Lvl,GasA,Y,Gtl,VinylSd,478.0,0,7,Attchd,3480,1,2003.0,120,252,2449,208518.0
1749,Y,Av,651,Norm,Gd,Normal,1232,Inside,,WD,0,CollgCr,Ex,64.0,CompShg,VinylSd,PConc,1Fam,2007,82.0,,RFn,Gd,AllPub,1Story,Stone,,0,TA,0,Gd,1,0,0,Unf,6,2007,2009,0,,0,0,Gable,Typ,TA,TA,1439,SBrkr,0,0,Norm,0,TA,132,RL,2,,2,5,GLQ,Pave,2,2.0,Reg,Lvl,GasA,Y,Gtl,VinylSd,632.0,788,7,Attchd,7314,1,2007.0,20,252,2276,232285.0
1750,Y,No,715,Norm,TA,Normal,1232,CulDSac,,WD,0,Veenker,TA,,CompShg,Plywood,PConc,1Fam,1984,0.0,,Unf,TA,AllPub,1Story,None,,0,TA,0,Gd,0,0,0,Unf,6,1984,2008,0,,0,0,Gable,Typ,TA,TA,1439,SBrkr,0,0,Norm,0,TA,0,RL,3,,2,6,BLQ,Pave,6,2.0,IR1,Lvl,GasA,Y,Gtl,Plywood,516.0,724,6,Attchd,11120,1,1984.0,20,252,2276,197209.0
1751,Y,Gd,879,Norm,Gd,Normal,3078,Inside,,WD,1,NoRidge,Ex,89.0,CompShg,MetalSd,PConc,1Fam,1998,422.0,,Fin,Gd,AllPub,2Story,BrkFace,TA,0,TA,0,Ex,1,0,0,Unf,9,1998,2007,0,,87,1,Gable,Typ,TA,TA,1615,SBrkr,0,0,Norm,0,TA,108,RL,4,,2,5,GLQ,Pave,7,3.0,IR1,Lvl,GasA,Y,Gtl,MetalSd,806.0,736,9,Attchd,10557,1,1998.0,60,1659,2715,469191.0
1752,Y,Mn,1673,Norm,Gd,Normal,1554,Inside,,WD,0,NridgHt,Ex,34.0,CompShg,VinylSd,PConc,Twnhs,2006,108.0,,RFn,Gd,AllPub,1Story,Stone,Gd,0,Gd,0,Gd,0,0,0,Unf,6,2006,2007,0,,73,1,Gable,Typ,TA,TA,1761,SBrkr,0,0,Norm,0,TA,156,RL,2,,2,5,GLQ,Pave,8,2.0,Reg,Lvl,GasA,Y,Gtl,VinylSd,627.0,88,8,Attchd,4590,1,2006.0,120,252,2598,248860.0
1753,Y,Av,269,Norm,TA,Normal,938,CulDSac,MnPrv,WD,0,CollgCr,TA,,CompShg,VinylSd,CBlock,1Fam,1980,0.0,,Unf,TA,AllPub,1Story,None,,0,TA,0,Gd,1,0,0,BLQ,5,1975,2008,532,,0,0,Hip,Typ,TA,TA,1145,SBrkr,0,0,Norm,0,TA,145,RL,3,,1,6,LwQ,Pave,7,1.0,IR1,Lvl,GasA,Y,Gtl,VinylSd,308.0,344,5,Detchd,9200,1,1977.0,20,252,1982,161713.0
1754,Y,No,971,Norm,Gd,Normal,1626,Inside,,WD,1,NridgHt,Ex,36.0,CompShg,VinylSd,PConc,Twnhs,2004,106.0,,RFn,Gd,AllPub,2Story,Stone,,0,TA,0,Gd,0,0,0,Unf,6,2003,2008,0,,27,0,Gable,Typ,TA,TA,971,SBrkr,0,0,Norm,0,TA,0,RL,2,,2,5,Unf,Pave,10,2.0,Reg,Lvl,GasA,Y,Gtl,Wd Shng,474.0,0,7,BuiltIn,2448,1,2003.0,160,1114,1808,189078.0
1755,Y,No,245,Norm,TA,Normal,894,Inside,MnPrv,WD,0,Sawyer,TA,100.0,CompShg,HdBoard,CBlock,1Fam,1974,0.0,,Unf,TA,AllPub,1Story,None,Fa,0,TA,0,TA,1,0,0,Unf,5,1974,2006,0,,0,1,Hip,Typ,TA,TA,1071,SBrkr,0,0,Norm,0,TA,241,RL,3,,1,5,ALQ,Pave,6,2.0,IR1,Lvl,GasA,Y,Gtl,Plywood,440.0,826,5,Attchd,13350,1,1974.0,20,252,1938,175085.0
1756,Y,No,223,Norm,TA,Normal,1593,Inside,,WD,1,Gilbert,Ex,62.0,CompShg,VinylSd,PConc,1Fam,2004,0.0,,Fin,TA,AllPub,2Story,None,TA,0,TA,0,TA,1,0,0,Unf,8,2004,2008,0,,75,1,Gable,Typ,TA,TA,1046,SBrkr,0,0,Norm,0,TA,100,RL,3,,2,5,GLQ,Pave,4,2.0,IR1,Lvl,GasA,Y,Gtl,VinylSd,398.0,823,6,Attchd,7415,1,2004.0,60,981,1908,230626.0
1757,Y,Gd,1494,Norm,Ex,Normal,2633,Inside,,WD,1,NoRidge,Ex,,CompShg,VinylSd,PConc,1Fam,2002,705.0,,RFn,Ex,AllPub,1Story,BrkFace,Gd,0,TA,0,Ex,1,0,0,Unf,8,2001,2007,0,,140,2,Hip,Typ,TA,TA,2840,SBrkr,0,0,Norm,0,TA,314,RL,2,,2,5,GLQ,Pave,3,3.0,Reg,Lvl,GasA,Y,Gtl,VinylSd,804.0,1346,10,Attchd,11400,1,2001.0,20,252,3677,531419.0
1758,Y,No,527,Norm,TA,Normal,1328,Inside,MnPrv,WD,1,OldTown,TA,50.0,CompShg,Wd Sdng,CBlock,1Fam,1970,0.0,,Unf,TA,AllPub,1.5Fin,None,,0,TA,0,TA,0,0,0,Unf,6,1950,2009,0,,12,0,Gable,Typ,Ex,TA,975,FuseA,0,0,Norm,0,TA,0,RM,3,,1,7,BLQ,Pave,3,1.0,Reg,Lvl,GasA,Y,Gtl,Wd Sdng,308.0,448,5,Detchd,6000,1,1950.0,50,812,1812,160828.0
1759,Y,Gd,1161,Norm,Gd,Normal,1337,Inside,,WD,0,StoneBr,Gd,65.0,CompShg,HdBoard,PConc,TwnhsE,1989,0.0,,RFn,Gd,AllPub,1Story,None,TA,154,TA,0,Gd,1,0,0,Unf,5,1989,2008,0,,73,1,Gable,Typ,TA,TA,1544,SBrkr,0,0,Norm,0,TA,0,RL,2,,2,5,GLQ,Pave,4,2.0,IR1,HLS,GasA,Y,Mod,HdBoard,462.0,383,8,Attchd,5950,1,1989.0,120,252,2381,225707.0
1760,Y,No,498,Norm,Gd,Normal,1677,Inside,,WD,1,SawyerW,Ex,65.0,CompShg,VinylSd,PConc,1Fam,2001,0.0,,RFn,Gd,AllPub,2Story,None,,0,TA,0,Gd,1,0,0,Unf,7,2001,2008,0,,68,0,Gable,Typ,TA,TA,1034,SBrkr,0,0,Norm,0,TA,0,RL,3,,2,5,GLQ,Pave,9,2.0,Reg,Lvl,GasA,Y,Gtl,VinylSd,627.0,536,6,Attchd,8450,1,2001.0,60,1102,1871,227883.0
1761,Y,No,379,Norm,TA,Normal,1045,Corner,,WD,0,NAmes,Gd,74.0,CompShg,Wd Sdng,CBlock,1Fam,1962,0.0,,Unf,TA,AllPub,1Story,None,,0,TA,0,TA,1,0,0,Unf,6,1962,2006,0,,0,0,Gable,Typ,TA,TA,1252,SBrkr,0,0,Artery,0,TA,0,RL,3,,1,6,LwQ,Pave,3,2.0,Reg,Lvl,GasA,Y,Gtl,Wd Sdng,528.0,873,7,Detchd,7400,1,1962.0,20,252,2089,150203.0
1762,Y,No,584,Norm,TA,Normal,1802,Inside,,WD,1,Crawfor,Gd,54.0,CompShg,Stucco,BrkTil,1Fam,1950,0.0,,Unf,TA,AllPub,2Story,None,Gd,40,TA,0,Fa,0,0,0,Unf,9,1920,2006,0,,0,1,Gable,Typ,TA,TA,1000,SBrkr,0,0,Norm,0,Fa,0,RL,4,,1,6,LwQ,Pave,7,1.0,Reg,Lvl,GasA,Y,Gtl,Stucco,216.0,416,7,Detchd,7588,1,1920.0,70,1153,1945,238383.0
1763,Y,No,268,Norm,TA,Normal,1436,Inside,,WD,0,Edwards,Gd,67.0,CompShg,Plywood,CBlock,1Fam,2000,0.0,Shed,Unf,TA,AllPub,2Story,None,,0,TA,0,Gd,1,0,420,BLQ,6,1910,2006,378,,0,0,Gable,Min1,Gd,TA,883,SBrkr,0,0,Feedr,0,TA,147,RL,3,,2,6,Rec,Pave,10,2.0,Reg,Bnk,GasA,Y,Gtl,Plywood,528.0,237,4,Attchd,8777,1,1950.0,70,928,1804,126106.0
1764,Y,No,1483,Norm,TA,Abnorml,1276,Inside,,COD,0,Edwards,TA,68.0,CompShg,BrkComm,CBlock,1Fam,1958,0.0,,Unf,TA,AllPub,1Story,None,,0,Fa,0,TA,0,0,0,Unf,5,1958,2009,0,,0,0,Gable,Mod,Fa,TA,1483,FuseA,0,0,Norm,0,TA,0,RL,3,,1,3,Unf,Pave,6,1.0,Reg,Lvl,GasA,Y,Gtl,Brk Cmn,350.0,0,5,Attchd,9571,1,1958.0,20,252,2320,84398.0
1765,Y,,0,Norm,Gd,Normal,1295,Inside,,WD,0,GrnHill,Gd,,CompShg,BrkFace,CBlock,TwnhsE,1986,0.0,,RFn,Gd,AllPub,1Story,None,,0,,0,,0,0,0,,5,1986,2006,0,,0,0,Gable,Typ,TA,TA,0,SBrkr,0,0,Norm,0,TA,0,RM,2,,2,5,,Pave,11,1.0,IR1,Lvl,GasA,Y,Gtl,Wd Sdng,312.0,0,7,Attchd,8239,1,1986.0,120,0,2339,271203.0
1766,Y,No,402,Norm,TA,Normal,943,Inside,,WD,0,Sawyer,TA,,CompShg,MetalSd,CBlock,1Fam,1967,323.0,,Unf,TA,AllPub,1Story,BrkFace,,0,TA,0,TA,1,0,0,BLQ,5,1967,2007,570,,0,0,Gable,Typ,Gd,TA,1150,SBrkr,0,0,Norm,0,TA,132,RL,2,,1,5,LwQ,Pave,6,2.0,IR1,Lvl,GasA,Y,Gtl,MetalSd,528.0,178,5,Detchd,8398,1,1972.0,20,252,1987,166413.0
